frame.number,frame.time,ip.src,ip.len,ip.dst,ip.proto,tcp.srcport,tcp.dstport,tcp.ack,tcp.flags
"161","Mar 21, 2024 17:59:49.273122000 UTC","104.110.137.231","43492","172.28.0.2","6","443","49538","826","0x0018"
"162","Mar 21, 2024 17:59:49.273249000 UTC","172.28.0.2","52","104.110.137.231","6","49538","443","753213","0x0010"
"163","Mar 21, 2024 17:59:49.274162000 UTC","104.110.137.231","21772","172.28.0.2","6","443","49538","826","0x0018"
"164","Mar 21, 2024 17:59:49.274254000 UTC","172.28.0.2","52","104.110.137.231","6","49538","443","774933","0x0010"
"165","Mar 21, 2024 17:59:49.274449000 UTC","104.110.137.231","4396","172.28.0.2","6","443","49538","826","0x0010"
"166","Mar 21, 2024 17:59:49.274510000 UTC","172.28.0.2","52","104.110.137.231","6","49538","443","779277","0x0010"
"167","Mar 21, 2024 17:59:49.274559000 UTC","104.110.137.231","43492","172.28.0.2","6","443","49538","826","0x0018"
"168","Mar 21, 2024 17:59:49.274636000 UTC","172.28.0.2","52","104.110.137.231","6","49538","443","822717","0x0010"
"169","Mar 21, 2024 17:59:49.275421000 UTC","104.110.137.231","17428","172.28.0.2","6","443","49538","826","0x0018"
"170","Mar 21, 2024 17:59:49.275507000 UTC","172.28.0.2","52","104.110.137.231","6","49538","443","840093","0x0010"
"171","Mar 21, 2024 17:59:49.275873000 UTC","104.110.137.231","49284","172.28.0.2","6","443","49538","826","0x0018"
"172","Mar 21, 2024 17:59:49.276005000 UTC","172.28.0.2","52","104.110.137.231","6","49538","443","889325","0x0010"
"173","Mar 21, 2024 17:59:49.276753000 UTC","104.110.137.231","15980","172.28.0.2","6","443","49538","826","0x0018"
"174","Mar 21, 2024 17:59:49.276851000 UTC","172.28.0.2","52","104.110.137.231","6","49538","443","905253","0x0010"
"175","Mar 21, 2024 17:59:49.282158000 UTC","104.110.137.231","4862","172.28.0.2","6","443","49538","826","0x0018"
"176","Mar 21, 2024 17:59:49.282320000 UTC","172.28.0.2","52","104.110.137.231","6","49538","443","910063","0x0010"
"177","Mar 21, 2024 17:59:49.282456000 UTC","104.110.137.231","83","172.28.0.2","6","443","49538","826","0x0018"
"178","Mar 21, 2024 17:59:49.282459000 UTC","104.110.137.231","16458","172.28.0.2","6","443","49538","826","0x0018"
"179","Mar 21, 2024 17:59:49.282601000 UTC","172.28.0.2","52","104.110.137.231","6","49538","443","926500","0x0010"
"180","Mar 21, 2024 17:59:49.282460000 UTC","104.110.137.231","83","172.28.0.2","6","443","49538","826","0x0018"
"181","Mar 21, 2024 17:59:49.282462000 UTC","104.110.137.231","16458","172.28.0.2","6","443","49538","826","0x0018"
"182","Mar 21, 2024 17:59:49.282749000 UTC","172.28.0.2","52","104.110.137.231","6","49538","443","942937","0x0010"
"183","Mar 21, 2024 17:59:49.282837000 UTC","104.110.137.231","32926","172.28.0.2","6","443","49538","826","0x0018"
"184","Mar 21, 2024 17:59:49.282937000 UTC","172.28.0.2","52","104.110.137.231","6","49538","443","975811","0x0010"
"185","Mar 21, 2024 17:59:49.283231000 UTC","104.110.137.231","56524","172.28.0.2","6","443","49538","826","0x0010"
"186","Mar 21, 2024 17:59:49.283406000 UTC","172.28.0.2","52","104.110.137.231","6","49538","443","1032283","0x0010"
"187","Mar 21, 2024 17:59:49.283480000 UTC","104.110.137.231","8740","172.28.0.2","6","443","49538","826","0x0018"
"188","Mar 21, 2024 17:59:49.283542000 UTC","172.28.0.2","52","104.110.137.231","6","49538","443","1040971","0x0010"
"189","Mar 21, 2024 17:59:49.284131000 UTC","104.110.137.231","56524","172.28.0.2","6","443","49538","826","0x0010"
"190","Mar 21, 2024 17:59:49.284271000 UTC","172.28.0.2","52","104.110.137.231","6","49538","443","1097443","0x0010"
"191","Mar 21, 2024 17:59:49.284133000 UTC","104.110.137.231","8740","172.28.0.2","6","443","49538","826","0x0018"
"192","Mar 21, 2024 17:59:49.284404000 UTC","172.28.0.2","52","104.110.137.231","6","49538","443","1106131","0x0010"
"193","Mar 21, 2024 17:59:49.284968000 UTC","104.110.137.231","7292","172.28.0.2","6","443","49538","826","0x0010"
"194","Mar 21, 2024 17:59:49.285064000 UTC","172.28.0.2","52","104.110.137.231","6","49538","443","1113371","0x0010"
"195","Mar 21, 2024 17:59:49.285135000 UTC","104.110.137.231","43330","172.28.0.2","6","443","49538","826","0x0018"
"196","Mar 21, 2024 17:59:49.285240000 UTC","172.28.0.2","52","104.110.137.231","6","49538","443","1156649","0x0010"
"197","Mar 21, 2024 17:59:49.301059000 UTC","104.110.137.231","16458","172.28.0.2","6","443","49538","826","0x0018"
"198","Mar 21, 2024 17:59:49.301260000 UTC","172.28.0.2","52","104.110.137.231","6","49538","443","1173055","0x0010"
"199","Mar 21, 2024 17:59:49.301061000 UTC","104.110.137.231","83","172.28.0.2","6","443","49538","826","0x0018"
"200","Mar 21, 2024 17:59:49.301356000 UTC","104.110.137.231","16458","172.28.0.2","6","443","49538","826","0x0018"
"201","Mar 21, 2024 17:59:49.301431000 UTC","172.28.0.2","52","104.110.137.231","6","49538","443","1189492","0x0010"
"202","Mar 21, 2024 17:59:49.301358000 UTC","104.110.137.231","32926","172.28.0.2","6","443","49538","826","0x0018"
"203","Mar 21, 2024 17:59:49.301515000 UTC","172.28.0.2","52","104.110.137.231","6","49538","443","1222366","0x0010"
"204","Mar 21, 2024 17:59:49.301552000 UTC","104.110.137.231","16520","172.28.0.2","6","443","49538","826","0x0018"
"205","Mar 21, 2024 17:59:49.301648000 UTC","172.28.0.2","52","104.110.137.231","6","49538","443","1238834","0x0010"
"206","Mar 21, 2024 17:59:49.301708000 UTC","104.110.137.231","56524","172.28.0.2","6","443","49538","826","0x0010"
"207","Mar 21, 2024 17:59:49.301831000 UTC","172.28.0.2","52","104.110.137.231","6","49538","443","1295306","0x0010"
"208","Mar 21, 2024 17:59:49.301710000 UTC","104.110.137.231","8740","172.28.0.2","6","443","49538","826","0x0018"
"209","Mar 21, 2024 17:59:49.301918000 UTC","172.28.0.2","52","104.110.137.231","6","49538","443","1303994","0x0010"
"210","Mar 21, 2024 17:59:49.302213000 UTC","104.110.137.231","2948","172.28.0.2","6","443","49538","826","0x0010"
"211","Mar 21, 2024 17:59:49.302307000 UTC","172.28.0.2","52","104.110.137.231","6","49538","443","1306890","0x0010"
"212","Mar 21, 2024 17:59:49.302411000 UTC","104.110.137.231","56524","172.28.0.2","6","443","49538","826","0x0010"
"213","Mar 21, 2024 17:59:49.302548000 UTC","172.28.0.2","52","104.110.137.231","6","49538","443","1363362","0x0010"
"214","Mar 21, 2024 17:59:49.302413000 UTC","104.110.137.231","5844","172.28.0.2","6","443","49538","826","0x0018"
"215","Mar 21, 2024 17:59:49.302641000 UTC","172.28.0.2","52","104.110.137.231","6","49538","443","1369154","0x0010"
"216","Mar 21, 2024 17:59:49.302959000 UTC","104.110.137.231","50539","172.28.0.2","6","443","49538","826","0x0018"
"217","Mar 21, 2024 17:59:49.303145000 UTC","172.28.0.2","52","104.110.137.231","6","49538","443","1419641","0x0010"
"218","Mar 21, 2024 17:59:49.313880000 UTC","104.110.137.231","16458","172.28.0.2","6","443","49538","826","0x0018"
"219","Mar 21, 2024 17:59:49.314074000 UTC","172.28.0.2","52","104.110.137.231","6","49538","443","1436047","0x0010"
"220","Mar 21, 2024 17:59:49.314142000 UTC","104.110.137.231","83","172.28.0.2","6","443","49538","826","0x0018"
"221","Mar 21, 2024 17:59:49.314144000 UTC","104.110.137.231","16458","172.28.0.2","6","443","49538","826","0x0018"
"222","Mar 21, 2024 17:59:49.314241000 UTC","172.28.0.2","52","104.110.137.231","6","49538","443","1452484","0x0010"
"223","Mar 21, 2024 17:59:49.314145000 UTC","104.110.137.231","32926","172.28.0.2","6","443","49538","826","0x0018"
"224","Mar 21, 2024 17:59:49.314373000 UTC","172.28.0.2","52","104.110.137.231","6","49538","443","1485358","0x0010"
